Indx,Gender,Age,Homeincome,NumHH,Home_Hcode,Work_Hcode,Distance,Home_X,Home_Y,Work_X,Work_Y,Prob_XYZ
18078,0,1,4,2,1150053000,1150057000,1,126.86057,37.546474,126.86182,37.531624,1.6330616e-05
18217,0,3,4,5,1121583000,1123060000,1,127.08305,37.529644,127.052345,37.56971,1.4426681e-05
18539,0,2,3,4,1129062000,1168063000,2,127.01688,37.603256,127.05458,37.50417,5.883823e-06
18092,1,2,2,1,1129064000,1114055000,1,127.004036,37.60825,126.983185,37.565777,5.264475e-06
18643,0,1,2,1,1126063000,1111061500,2,127.07508,37.61078,126.9847,37.57201,6.251563e-06
18805,1,3,4,2,1162065500,1162058500,1,126.9271,37.479458,126.956505,37.47481,9.806373e-06
18214,0,2,3,5,1159060500,1144068000,2,126.964134,37.50585,126.9135,37.547806,2.0593385e-05
18781,0,0,3,3,1120053500,1168064000,2,127.0297,37.56745,127.0346,37.499786,3.0007499e-05
18325,1,2,3,4,1132051400,1111053000,2,127.05071,37.651978,126.972786,37.572796,1.500375e-05
18070,1,2,4,1,1138051000,1111053000,1,126.933266,37.60424,126.972786,37.572796,4.167708e-06
18915,0,4,3,3,1168067000,1168064000,1,127.06953,37.48678,127.0346,37.499786,5.8838236e-06
18329,1,2,2,3,1144073000,1141058500,1,126.90454,37.570023,126.94108,37.562218,2.0005002e-05
18024,0,1,4,1,1153052000,1165056000,3,126.875534,37.49406,127.01887,37.505806,1.4289285e-05
18704,1,4,5,3,1147054000,1174062000,3,126.86759,37.536125,127.13126,37.53745,1.0716965e-05
18012,1,2,2,1,1150059100,1168065600,3,126.85054,37.552002,127.04953,37.48738,1.4289286e-05
18463,1,1,3,4,1138062500,1171064200,3,126.91593,37.604206,127.12065,37.48295,1.5388461e-05
18696,1,1,4,1,1138064000,1141058500,1,126.907005,37.584816,126.94108,37.562218,6.6683333e-06
18682,1,0,4,3,1144056500,1129060000,2,126.95712,37.54675,127.02956,37.588108,1.3639774e-05
18796,1,1,4,1,1129066000,1129057500,1,127.0187,37.609486,127.01673,37.59349,1.5793426e-05
18906,0,1,3,1,1121571000,1114064500,1,127.07034,37.544857,127.01593,37.556946,1.5388463e-05
18203,1,2,3,3,1150059000,1147065000,1,126.846016,37.542503,126.861595,37.525505,6.1239816e-06
18171,0,2,4,6,1168070000,1144066000,3,127.10063,37.470707,126.92121,37.554344,0.00010716965
18196,1,4,2,1,1174059000,1171052000,1,127.14025,37.55642,127.1101,37.526978,2.250563e-05
18427,0,2,4,3,1154551000,1153054000,1,126.888054,37.477966,126.8956,37.484562,3.649561e-05
18497,1,0,2,4,1171053200,1171067000,1,127.147125,37.490997,127.08713,37.513924,2.7279542e-05
18572,0,1,3,4,1135057000,1150051000,3,127.05039,37.630737,126.869385,37.552986,1.1366477e-05
18830,0,1,2,1,1129068500,1129072500,1,127.026215,37.61011,127.04362,37.602173,1.8425662e-05
18268,0,0,2,1,1147061000,1153054000,1,126.84303,37.515778,126.8956,37.484562,3.175397e-06
18527,1,1,4,3,1111064000,1114055000,1,127.00308,37.57851,126.983185,37.565777,3.031061e-06
18013,0,0,3,2,1147061100,1159054000,2,126.8314,37.519863,126.93818,37.503445,8.335416e-06
18653,1,0,4,5,1138069000,1114052000,2,126.92334,37.638718,126.97455,37.56353,5.7706734e-06
18284,1,3,5,4,1153054000,1162072500,1,126.89468,37.48678,126.905754,37.483734,1.0813515e-05
18678,1,1,4,4,1171058000,1114057000,3,127.11172,37.50696,126.99266,37.560867,3.1586846e-05
18665,1,3,4,3,1141066000,1117062500,2,126.944786,37.59682,126.96763,37.530537,5.0012495e-05
18571,0,0,6,5,1159063000,1156054000,1,126.97749,37.490883,126.925804,37.524593,1.3639774e-05
18159,1,2,4,1,1168065000,1168052100,1,127.04435,37.49871,127.02557,37.511536,1.7651471e-05
18505,1,2,4,2,1120079000,1111053000,2,127.061455,37.561356,126.972786,37.572796,8.573574e-06
18452,0,0,3,3,1156072000,1147054000,1,126.895805,37.502132,126.866776,37.535057,2.4697526e-06
18800,1,4,4,3,1147063000,1168056500,3,126.87425,37.51936,127.047646,37.52253,1.3238603e-05
18888,1,1,4,3,1132070000,1144066000,3,127.033554,37.66777,126.92121,37.554344,9.724654e-06
18265,1,0,6,4,1144063000,1159066000,1,126.93504,37.546776,126.9289,37.50731,1.5876985e-05
18032,0,2,6,4,1129078000,1171071000,3,127.05003,37.620293,127.102036,37.515274,4.77392e-05
18192,0,1,4,3,1174062000,1168065600,2,127.13365,37.539375,127.04953,37.48738,5.5569453e-06
18860,0,2,4,3,1120058000,1114055000,1,127.03339,37.55242,126.983185,37.565777,6.5233708e-06
18184,0,1,4,2,1144071000,1165051000,2,126.920815,37.561783,127.01802,37.487484,4.167708e-06
18600,0,2,6,3,1171065000,1165065100,1,127.083,37.50547,127.034706,37.477028,8.697827e-06
18263,1,2,2,1,1138051000,1114054000,2,126.933266,37.60424,126.9761,37.557823,9.61779e-06
18367,1,1,4,3,1126055000,1129081000,1,127.08025,37.583115,127.06287,37.609722,2.8578572e-05
18017,0,3,4,3,1111069000,1168052100,2,127.01282,37.579914,127.02557,37.511536,0.0001500375
18940,1,2,4,1,1165051000,1168054500,1,127.019035,37.48753,127.032486,37.525246,1.9052379e-05
18465,1,1,4,4,1171061000,1153054000,3,127.09147,37.50212,126.8956,37.484562,5.264474e-06
18495,1,3,3,1,1171065000,1168061000,1,127.083,37.50547,127.0628,37.50562,4.3489135e-06
18989,0,1,3,1,1174070000,1168059000,2,127.1438,37.53128,127.05012,37.509747,3.7046295e-06
18693,1,2,2,2,1150051000,1156061000,1,126.87133,37.552193,126.88929,37.52562,1.22479605e-05
18751,0,1,4,3,1153076000,1114054000,3,126.85345,37.486706,126.9761,37.557823,4.4128683e-05
18257,0,0,4,2,1144063000,1154551000,2,126.93504,37.546776,126.88311,37.47783,3.7509377e-05
18526,0,1,5,2,1162063000,1168065000,2,126.97745,37.472748,127.04451,37.50055,7.896711e-06
18681,0,4,3,2,1168058000,1168065500,1,127.058426,37.5164,127.03873,37.488377,4.8399197e-06
18537,0,3,3,4,1147064000,1156054000,2,126.84328,37.512978,126.925804,37.524593,1.1113887e-05
18517,1,4,1,1,1111057000,1114068000,1,126.95916,37.575596,126.96656,37.55938,1.1541346e-05
18775,0,2,2,3,1165060000,1165061000,1,126.99501,37.485264,126.98542,37.478188,2.3815473e-06
18292,0,1,2,4,1135062100,1135061200,1,127.0745,37.64981,127.06409,37.636078,2.0694826e-05
18422,1,3,2,3,1138055200,1114061500,2,126.91231,37.61745,127.01361,37.56627,7.6942315e-06
18661,0,1,3,2,1130560800,1114055000,2,127.04228,37.626144,126.983185,37.565777,1.6670834e-05
18084,1,2,5,4,1153052000,1156060500,1,126.875534,37.49406,126.89422,37.516567,4.055068e-06
18311,0,1,4,1,1154561000,1120065000,3,126.89333,37.46519,127.04473,37.543495,2.5006251e-05
18300,1,3,3,5,1138063100,1117062500,2,126.90975,37.59873,126.96763,37.530537,5.7706734e-06
18692,1,0,2,1,1132069000,1132070000,1,127.042435,37.664932,127.03102,37.669952,6.9784883e-06
18369,0,3,4,4,1129076000,1114052000,2,127.04589,37.61724,126.97455,37.56353,4.445555e-05
18590,1,1,3,2,1147057000,1150055000,1,126.84642,37.52336,126.85584,37.530678,7.938494e-06
18685,0,3,4,3,1130563500,1114055000,2,127.02442,37.64114,126.983185,37.565777,5.00125e-06
18705,0,3,2,3,1162072500,1168061000,3,126.907585,37.482822,127.0628,37.50562,2.857857e-05
18935,0,3,3,3,1147064000,1111061500,3,126.84328,37.512978,126.9847,37.57201,1.765147e-05
18759,0,0,4,1,1138063100,1147051000,2,126.90975,37.59873,126.873886,37.527237,7.6942315e-06
18428,1,2,3,1,1174060000,1171060000,1,127.13858,37.54591,127.104004,37.503555,2.5006254e-06
18191,1,3,3,1,1168065500,1168059000,1,127.03909,37.48873,127.05012,37.509747,1.470956e-05
18391,0,4,4,4,1138052000,1168053100,3,126.93169,37.615192,127.03564,37.51618,7.694231e-06
18182,1,2,2,3,1147065000,1147056000,1,126.85717,37.52565,126.83276,37.53388,4.763096e-06
18753,1,2,3,4,1132051400,1111053000,2,127.05071,37.651978,126.972786,37.572796,1.500375e-05
18857,0,2,6,1,1154567000,1150064000,3,126.9009,37.454594,126.80324,37.571564,5.0012502e-05
18357,1,3,2,3,1129065000,1111053000,1,127.0079,37.615818,126.972786,37.572796,1.5793426e-05
18162,0,0,3,3,1153056000,1120069000,3,126.8885,37.502903,127.0592,37.545345,1.0002498e-05
18834,0,1,2,4,1135071000,1135067000,1,127.060936,37.667366,127.07031,37.663116,2.5868534e-05
18809,0,0,2,1,1126068000,1126060000,1,127.10092,37.609367,127.08259,37.601833,1.3336666e-05
18808,0,4,4,4,1138059000,1154551000,3,126.92166,37.59237,126.88311,37.47783,2.3082694e-05
18160,1,4,4,3,1171056200,1171055000,1,127.11506,37.512753,127.14822,37.49869,1.6308428e-05
18353,1,4,3,4,1171062000,1171063100,1,127.12032,37.497013,127.11105,37.494446,2.2732954e-06
18762,1,4,4,2,1150064100,1150051000,1,126.81388,37.57678,126.869385,37.552986,8.825735e-06
18726,0,2,4,1,1168067000,1156054000,3,127.06953,37.48678,126.925804,37.524593,2.143393e-05
18851,0,4,4,3,1111053000,1117062500,1,126.96898,37.574173,126.96763,37.530537,1.538846e-05
18169,0,0,5,2,1120059000,1114061500,1,127.02589,37.552574,127.01361,37.56627,5.436143e-06
18374,0,1,4,1,1150061100,1144073000,2,126.82794,37.55346,126.903175,37.56808,9.093183e-06
18645,0,2,5,3,1144069000,1144066000,1,126.90518,37.55489,126.92121,37.554344,3.1753968e-06
18190,1,1,2,1,1123057000,1123061000,1,127.061356,37.57908,127.06076,37.568348,1.4289286e-05
18545,1,3,3,1,1156053500,1156060500,1,126.90827,37.52375,126.89422,37.516567,6.174382e-06
18259,1,2,2,1,1147053000,1114058000,3,126.86526,37.545395,127.00417,37.558838,2.143393e-05
18986,0,2,2,3,1168072000,1165053100,1,127.08275,37.483654,127.02049,37.49868,5.8838236e-06
18949,0,2,4,1,1168067000,1111061500,3,127.06953,37.48678,126.9847,37.57201,3.5723217e-05
18710,0,2,6,2,1144069000,1156051500,1,126.90518,37.55489,126.91089,37.51408,3.1753968e-06
18978,0,2,4,4,1129070500,1144066000,2,127.033,37.598053,126.92121,37.554344,3.530294e-05
18686,0,1,6,1,1156060500,1159051000,1,126.88937,37.51698,126.94808,37.5121,2.4697526e-06
18923,0,2,4,4,1123065000,1123065000,1,127.06795,37.566452,127.06595,37.56431,3.8104758e-05
18123,0,1,3,1,1121582000,1121583000,1,127.07983,37.536068,127.0855,37.534027,7.6942315e-06
18493,1,1,3,3,1123056000,1123057000,1,127.05093,37.579296,127.05986,37.581562,4.7630947e-06
18061,0,1,3,1,1129081000,1168054500,2,127.06408,37.609386,127.032486,37.525246,1.8754688e-05
18423,0,2,3,4,1130564500,1129064000,1,127.011795,37.65048,126.99865,37.610867,6.9784883e-06
18688,0,1,5,2,1165062000,1114052000,2,126.99908,37.477882,126.97455,37.56353,7.694231e-06
18245,1,1,5,1,1120056000,1114055000,1,127.03615,37.557762,126.983185,37.565777,8.697829e-06
18008,0,3,3,4,1174053000,1114055000,3,127.14596,37.551018,126.983185,37.565777,1.4066014e-05
18234,1,4,4,3,1150055000,1168064000,3,126.85365,37.533287,127.0346,37.499786,2.143393e-05
18054,0,2,3,4,1111071000,1114055000,1,127.02075,37.575657,126.983185,37.565777,7.5776534e-06
18430,0,3,5,4,1144069000,1156051500,1,126.90518,37.55489,126.91089,37.51408,3.1753968e-06
18237,0,2,4,3,1153079000,1156062000,2,126.82733,37.495407,126.89507,37.536278,2.2227774e-05
18810,0,2,6,2,1130557500,1114052000,2,127.01584,37.617207,126.97455,37.56353,3.530294e-05
18993,1,1,4,4,1153054000,1156053500,1,126.89468,37.48678,126.906555,37.521545,4.0550676e-06
18467,0,1,4,1,1150061500,1111064000,3,126.83973,37.55025,127.00077,37.5796,1.07169635e-05
18448,0,1,2,1,1144058500,1144073000,1,126.95173,37.538967,126.903175,37.56808,9.838526e-06
18595,0,0,4,2,1141061500,1165058100,2,126.932205,37.572433,127.0044,37.501976,2.500625e-05
18043,1,3,3,4,1132051400,1132051500,1,127.05071,37.651978,127.044525,37.654045,1.39569765e-05
18337,1,2,2,1,1117064000,1120055000,2,126.95459,37.52718,127.044334,37.558365,2.7279548e-05
18758,1,4,2,2,1174061000,1171053200,2,127.126015,37.543873,127.14928,37.493134,5.5569453e-06
18870,0,3,4,4,1165054000,1117062500,1,127.01358,37.51543,126.96763,37.530537,6.4532255e-06
18807,0,0,2,1,1117065000,1168064000,1,126.993195,37.533176,127.0346,37.499786,3.2795087e-06
18119,1,1,5,4,1130560300,1130560300,1,127.03583,37.631554,127.03567,37.632862,8.573571e-05
18176,0,0,3,2,1153051000,1150060300,2,126.88418,37.509296,126.83402,37.564774,3.7046295e-06
18542,0,4,2,3,1171064700,1111051500,3,127.142136,37.479412,126.9718,37.58164,2.0838539e-05
18332,0,2,3,4,1132051100,1154551000,3,127.04429,37.647995,126.88311,37.47783,1.111389e-05
18550,0,1,4,3,1168061000,1168060000,1,127.064514,37.499584,127.05818,37.49445,1.4709559e-06
18700,0,2,3,4,1130559500,1126062000,1,127.03122,37.638004,127.0831,37.614834,6.9784883e-06
18055,0,0,4,2,1144065500,1150060300,2,126.92868,37.548557,126.83402,37.564774,3.7509377e-05
18734,0,1,4,1,1138060000,1144066000,1,126.91712,37.589363,126.92121,37.554344,8.335416e-06
18982,0,2,5,2,1121584700,1168069000,2,127.06539,37.53468,127.04988,37.47844,1.5388461e-05
18898,1,2,3,1,1123060000,1168059000,2,127.05196,37.57187,127.05012,37.509747,8.573572e-06
18360,1,3,4,4,1120064500,1120054000,1,127.01452,37.543526,127.03847,37.569088,9.785057e-06
18343,1,2,4,4,1129063000,1114065000,1,127.010994,37.60429,127.02108,37.56459,3.9483566e-06
18499,0,3,6,4,1165061000,1165052000,1,126.98612,37.479507,127.02878,37.49143,4.7630947e-06
18230,1,2,4,4,1126059000,1126068000,1,127.08599,37.59455,127.102005,37.612022,6.668333e-06
18592,1,3,2,3,1129066000,1114058000,1,127.0187,37.609486,127.00417,37.558838,1.5793426e-05
18267,0,2,4,4,1123057000,1150060300,3,127.061356,37.57908,126.83402,37.564774,1.2503125e-05
18229,0,1,4,4,1156055000,1165058100,2,126.89673,37.524662,127.0044,37.501976,1.4818518e-05
18607,0,0,4,2,1168063000,1168061000,1,127.055275,37.50158,127.0628,37.50562,8.825736e-06
18418,0,4,4,3,1123070500,1174056000,2,127.04675,37.586063,127.16327,37.560085,2.8578575e-06
18073,0,1,6,1,1129059000,1171064200,3,127.0123,37.596016,127.12065,37.48295,3.077692e-05
18908,0,2,6,3,1171063100,1121571000,1,127.10719,37.49757,127.07459,37.54247,4.3489135e-06
18222,1,3,3,1,1153051000,1156063000,1,126.88418,37.509296,126.919136,37.51433,3.7046295e-06
18909,1,0,3,3,1174062000,1168065600,2,127.13365,37.539375,127.04953,37.48738,1.1113891e-05
18476,1,4,2,2,1150061500,1150060500,1,126.83973,37.55025,126.86156,37.560394,2.041327e-06
18647,1,2,3,3,1126063000,1165054000,2,127.07508,37.61078,127.01719,37.51394,4.1677085e-06
18179,0,0,2,1,1154551000,1117058000,2,126.888054,37.477966,126.96154,37.5423,3.750937e-05
18983,1,1,4,3,1123061000,1121575000,1,127.06139,37.57029,127.084755,37.557594,9.526189e-06
18409,0,3,4,4,1135057000,1111070000,2,127.05039,37.630737,127.01622,37.57605,3.334167e-05
18194,1,0,2,4,1171056200,1171069000,1,127.11506,37.512753,127.104614,37.52193,3.2616854e-06
18315,1,0,4,5,1138064000,1156071000,2,126.907005,37.584816,126.899536,37.492107,1.7651473e-05
18381,0,4,4,3,1159067000,1168053100,2,126.91014,37.49009,127.03564,37.51618,6.251562e-06
18893,0,1,2,1,1150059300,1147065000,1,126.848564,37.534004,126.861595,37.525505,6.1239816e-06
18766,1,3,4,4,1111065000,1111061500,1,126.99777,37.587925,126.9847,37.57201,4.546592e-06
18741,1,2,3,3,1123061000,1168065000,2,127.06139,37.57029,127.04451,37.50055,2.8578575e-06
18439,0,1,2,2,1120055000,1168063000,2,127.04435,37.55987,127.05458,37.50417,2.0004998e-05
18412,1,0,3,1,1171062000,1171062000,1,127.12032,37.497013,127.12213,37.496838,4.546591e-06
18155,0,2,4,4,1123074000,1123053600,1,127.06125,37.596195,127.03232,37.575073,1.9052379e-05
18211,1,2,2,2,1165060000,1165058100,1,126.99501,37.485264,127.0044,37.501976,4.7630947e-06
18098,1,2,2,2,1147052000,1147053000,1,126.87253,37.542698,126.8641,37.546787,9.185971e-06
18489,0,2,5,2,1120066000,1111061500,2,127.04695,37.548813,126.9847,37.57201,2.3082694e-05
18867,0,3,4,4,1165061000,1165061000,1,126.98612,37.479507,126.98542,37.478188,9.526189e-06
18910,0,4,1,2,1135061100,1120054000,2,127.071815,37.638103,127.03847,37.569088,1.6670832e-05
18625,1,0,3,1,1168067000,1168059000,1,127.06953,37.48678,127.05012,37.509747,8.825736e-06
18671,0,2,6,5,1165065100,1117062500,2,127.0266,37.467228,126.96763,37.530537,1.2503125e-05
18218,0,1,3,1,1126068000,1111061500,2,127.10092,37.609367,126.9847,37.57201,6.2515624e-06
18882,0,1,2,1,1147057000,1154551000,2,126.84642,37.52336,126.88311,37.47783,8.335416e-06
18359,1,2,3,5,1132051100,1132066000,1,127.04429,37.647995,127.02116,37.65136,5.8154083e-06
18761,0,2,4,3,1126068000,1120053500,2,127.10092,37.609367,127.02942,37.56628,4.1677085e-06
18747,1,2,2,4,1162076500,1168065000,2,126.9153,37.47654,127.04451,37.50055,1.500375e-05
18655,1,4,5,3,1165065200,1171072000,1,127.04259,37.470566,127.075035,37.508385,5.556944e-06
18913,0,0,4,4,1111060000,1135059500,2,126.98734,37.581936,127.07411,37.623993,1.2503126e-05
18038,1,4,3,1,1138051000,1156054000,2,126.933266,37.60424,126.925804,37.524593,1.9235579e-06
18722,0,2,4,3,1174070000,1114064500,2,127.1438,37.53128,127.01593,37.556946,3.7046295e-06
18702,0,0,2,1,1126058000,1123057000,1,127.09024,37.601395,127.05986,37.581562,6.668333e-06
18050,0,0,2,1,1153075000,1156053500,1,126.856476,37.492092,126.906555,37.521545,1.5876985e-06
18907,0,3,4,3,1121585000,1123071000,2,127.08588,37.541626,127.05281,37.59532,3.8471153e-06
19124,0,1,4,1,1174061000,1171062000,1,127.126015,37.543873,127.12213,37.496838,2.6256568e-05
19099,0,2,6,4,1150054000,1156060500,1,126.84056,37.53351,126.89422,37.516567,2.4495926e-05
19627,1,1,3,3,1132051200,1132052200,1,127.03604,37.641758,127.048004,37.68332,9.304651e-06
19480,0,1,3,2,1111056000,1141061500,1,126.970795,37.60893,126.93307,37.57328,3.7509377e-05
19128,0,3,4,5,1120072000,1114059000,1,127.06681,37.551952,127.00471,37.565742,2.5968026e-05
19521,1,4,5,3,1168069000,1168075000,1,127.05245,37.47658,127.10325,37.48732,2.2227776e-05
19303,0,1,4,2,1144068000,1153051000,1,126.909676,37.549248,126.88523,37.508358,6.3507937e-06
19882,1,1,4,3,1111061500,1111065000,1,126.99152,37.57191,126.99636,37.587566,9.093184e-06
19274,1,4,1,2,1162062500,1165051000,1,126.96644,37.471664,127.01802,37.487484,9.093183e-06
19015,0,1,3,3,1159064000,1165059000,1,126.972466,37.488396,126.98712,37.494915,6.819888e-06
19239,0,1,3,5,1138058000,1114055000,2,126.92762,37.598957,126.983185,37.565777,2.3082692e-05
19533,0,1,3,3,1135061100,1135058000,1,127.071815,37.638103,127.06391,37.62466,6.8982754e-06
19837,1,2,4,1,1174068500,1114052000,3,127.14297,37.53863,126.97455,37.56353,2.1880469e-05
19335,1,3,4,3,1144074000,1150063000,2,126.88567,37.580196,126.81501,37.569675,1.7651473e-05
19761,0,1,4,2,1156072000,1156058500,1,126.895805,37.502132,126.89981,37.507175,2.2227776e-05
19172,0,1,3,1,1147063000,1150064100,2,126.87425,37.51936,126.81424,37.578785,3.3341665e-05
19465,0,0,6,5,1162068500,1162068500,1,126.91872,37.48602,126.91791,37.48581,2.6477208e-05
19618,1,1,4,4,1171069000,1135061100,3,127.10615,37.52054,127.0721,37.6377,2.6322372e-05
19397,0,1,3,3,1135062500,1168058000,3,127.06574,37.64294,127.060036,37.51189,3.0387338e-05
19958,1,4,5,3,1165056000,1168052100,1,127.0158,37.50503,127.02557,37.511536,1.9359679e-05
19857,0,2,2,4,1126062000,1117055500,3,127.08216,37.61453,126.96704,37.54758,1.5718217e-05
19578,0,3,5,4,1144069000,1141056500,1,126.90518,37.55489,126.9651,37.563015,3.1753968e-06
19333,0,3,2,1,1117052000,1117056000,1,126.98562,37.54405,126.96682,37.53738,2.4596316e-06
19251,0,1,2,3,1130555500,1130555500,1,127.02501,37.620667,127.02697,37.61918,1.052895e-05
19762,0,3,4,2,1141052000,1144071000,1,126.95958,37.568695,126.92106,37.562405,9.617788e-06
19282,0,3,4,4,1162060500,1168065000,2,126.94317,37.48728,127.04451,37.50055,4.738027e-05
19975,0,3,4,2,1123060000,1114052000,2,127.05196,37.57187,126.97455,37.56353,3.4294288e-05
19370,0,0,3,3,1114067000,1126054000,1,127.02154,37.568966,127.08569,37.574448,3.2616858e-06
19896,1,2,5,4,1162052500,1162052500,1,126.93322,37.48994,126.93086,37.489597,7.845098e-06
19571,0,0,4,2,1144065500,1165053100,2,126.92868,37.548557,127.02049,37.49868,6.2515624e-05
19152,0,0,2,1,1147056000,1150053500,1,126.83398,37.53139,126.8464,37.5603,1.0206636e-05
19938,1,2,2,4,1154563000,1144073000,2,126.90364,37.475784,126.903175,37.56808,3.00075e-05
19973,0,4,2,3,1141069000,1141071000,1,126.91776,37.572098,126.910995,37.57318,6.668334e-05
19224,1,2,3,4,1135060000,1135059500,1,127.08345,37.624477,127.07411,37.623993,5.0012502e-05
19023,0,4,5,5,1135062100,1168058000,3,127.0745,37.64981,127.060036,37.51189,3.2919615e-05
19084,1,1,3,4,1132068100,1132069000,1,127.03106,37.657215,127.04316,37.666416,2.0935468e-05
19182,1,3,3,3,1123074000,1168065000,2,127.06125,37.596195,127.04451,37.50055,1.4289288e-05
19873,0,2,4,4,1153055000,1153053000,1,126.89068,37.492123,126.88135,37.497166,2.9737164e-05
19415,1,4,1,2,1159064000,1168064000,1,126.972466,37.488396,127.0346,37.499786,1.3639776e-05
19231,1,2,3,1,1121583000,1171068000,1,127.08305,37.529644,127.094955,37.510857,1.9235578e-05
19053,1,3,2,3,1138057000,1111064000,2,126.92183,37.613224,127.00077,37.5796,2.6929809e-05
19490,0,1,3,4,1126062000,1171059000,3,127.08216,37.61453,127.11505,37.5016,1.8576073e-05
19645,0,3,6,3,1162054500,1156054000,1,126.95988,37.48943,126.925804,37.524593,2.7279551e-05
19799,1,1,3,2,1114055000,1114054000,1,126.98281,37.56373,126.9761,37.557823,1.30467415e-05
19194,1,3,4,4,1150064000,1150064000,1,126.80857,37.568462,126.80324,37.571564,3.530294e-05
19514,0,2,6,3,1171061000,1168059000,1,127.09147,37.50212,127.05012,37.509747,1.7395654e-05
19861,0,1,4,1,1141068500,1141069000,1,126.93276,37.585606,126.91919,37.572834,1.09402345e-05
19439,0,0,2,4,1114054000,1114055000,1,126.98059,37.55706,126.983185,37.565777,2.6093487e-05
19584,0,2,4,3,1159067000,1156072000,1,126.91014,37.49009,126.897865,37.498898,4.8660815e-05
19694,1,2,3,4,1132071000,1111053000,2,127.02617,37.65938,126.972786,37.572796,2.0005e-05
19733,1,3,3,1,1111057000,1141064000,1,126.95916,37.575596,126.94732,37.59157,1.7312019e-05
19759,1,1,4,4,1162076500,1154561000,1,126.9153,37.47654,126.8944,37.467144,3.922549e-06
19775,1,0,4,2,1121576000,1121576000,1,127.083046,37.5672,127.08242,37.567795,1.8186363e-05
19367,0,3,6,4,1165053000,1165053100,1,127.0103,37.484177,127.02049,37.49868,1.9052379e-05
19093,1,0,3,1,1144055500,1144055500,1,126.9526,37.552162,126.95344,37.54889,7.1446434e-06
19345,0,2,2,1,1130564500,1121575000,3,127.011795,37.65048,127.084755,37.557594,2.0838545e-05
19827,1,0,4,5,1135069500,1144074000,3,127.06129,37.650402,126.88982,37.57964,6.3306957e-06
19582,0,1,2,1,1130553400,1129065000,1,127.01445,37.62317,127.0056,37.61599,1.5793426e-05
19359,0,0,2,3,1141068500,1138056000,1,126.93276,37.585606,126.90982,37.609818,1.8754688e-05
19558,1,2,4,4,1147057000,1147065000,1,126.84642,37.52336,126.861595,37.525505,9.526192e-06
19366,1,1,3,2,1120052000,1120054000,1,127.026634,37.5611,127.03847,37.569088,1.6308428e-05
19725,1,3,3,2,1159066000,1159068000,1,126.92659,37.506725,126.92238,37.49412,4.322067e-06
19214,0,3,4,4,1156063000,1154551000,1,126.91994,37.510826,126.88311,37.47783,4.322067e-06
19082,1,2,2,1,1153074000,1165053000,3,126.8503,37.500046,127.01026,37.487865,1.4709559e-05
19658,0,3,5,4,1111067000,1129061000,1,127.01379,37.573307,127.020874,37.58279,1.5155307e-05
19702,0,0,5,2,1141052000,1111070000,1,126.95958,37.568695,127.01622,37.57605,1.9235576e-05
19539,1,3,4,5,1144073000,1159066000,2,126.90454,37.570023,126.9289,37.50731,2.941912e-05
19356,1,4,4,3,1171068000,1121587000,1,127.09243,37.511665,127.09418,37.53599,1.6308428e-05
19201,1,0,2,2,1159064000,1165051000,1,126.972466,37.488396,127.01802,37.487484,4.5465913e-06
19156,1,0,6,4,1144065500,1144065500,1,126.92868,37.548557,126.925835,37.548786,2.222778e-05
19840,0,1,4,3,1147061000,1165053100,3,126.84303,37.515778,127.02049,37.49868,2.9419118e-05
19980,0,2,4,2,1165053000,1165053100,1,127.0103,37.484177,127.02049,37.49868,5.7157136e-05
19824,0,3,2,3,1141068500,1144059000,1,126.93276,37.585606,126.94696,37.54184,1.8754688e-05
19235,0,3,4,4,1156060500,1156056000,1,126.88937,37.51698,126.900505,37.531773,1.2348763e-06
19535,0,2,4,6,1156067000,1111061500,2,126.90513,37.50257,126.9847,37.57201,5.556945e-06
19807,0,1,3,4,1135058000,1153077000,3,127.066696,37.621105,126.845436,37.495926,1.3639773e-05
19288,0,2,4,1,1117064000,1144059000,1,126.95459,37.52718,126.94696,37.54184,4.919263e-06
19640,1,0,4,4,1132068100,1154551000,3,127.03106,37.657215,126.88311,37.47783,1.2503126e-05
19344,0,4,2,3,1168067000,1162052500,3,127.06953,37.48678,126.93086,37.489597,3.5723217e-05
19285,1,0,4,6,1153051000,1153054000,1,126.88418,37.509296,126.8956,37.484562,1.2966201e-05
19638,1,0,2,4,1144061000,1144056500,1,126.94694,37.54962,126.95451,37.54658,3.1753968e-06
19381,1,2,4,2,1123057000,1168061000,2,127.061356,37.57908,127.0628,37.50562,1.4289288e-05
19868,0,2,4,1,1129055500,1129055500,1,127.0119,37.58544,127.01377,37.58782,3.637273e-05
19961,0,2,4,1,1159051000,1141056500,2,126.94894,37.50926,126.9651,37.563015,3.5302946e-05
19385,0,2,4,1,1117055500,1117058000,1,126.96731,37.548874,126.96154,37.5423,6.5590175e-06
19252,1,1,2,1,1135063000,1156060500,3,127.0541,37.678062,126.89422,37.516567,5.064556e-05
19463,1,0,4,4,1147068000,1153076000,1,126.862595,37.510986,126.850044,37.488594,9.526192e-06
19974,0,0,2,4,1123053600,1114061500,1,127.033195,37.575626,127.01361,37.56627,1.7395658e-05
19819,0,1,3,2,1132070000,1111051500,2,127.033554,37.66777,126.9718,37.58164,2.0005e-05
19728,0,1,2,1,1153076000,1153075000,1,126.85345,37.486706,126.85661,37.492252,1.111389e-05
