Gender,Age,Homeincome,NumHH,Distance,Home_X,Home_Y,Work_X,Work_Y,Home_Hcode,Work_Hcode,Prob
0,3,2,2,7,127.05997,37.661507,127.08064,37.509567,1135072000,1171065000,0.0005
1,2,4,4,3,126.83997,37.523254,126.83402,37.564774,1147059000,1150060300,0.0005
0,1,3,2,3,126.932205,37.572433,126.92166,37.613743,1141061500,1138057000,0.0005
1,4,5,3,1,126.96898,37.574173,126.972786,37.572796,1111053000,1111053000,0.0005
1,3,4,4,2,126.90655,37.512436,126.873886,37.527237,1156051500,1147051000,0.0005
1,3,4,2,1,126.88573,37.524372,126.88523,37.508358,1156061000,1153051000,0.0005
1,0,2,1,7,126.92183,37.613224,127.13126,37.53745,1138057000,1174062000,0.0005
1,2,3,6,2,126.8885,37.502903,126.906555,37.521545,1153056000,1156053500,0.0005
0,2,4,4,6,126.89673,37.524662,127.00471,37.565742,1156055000,1114059000,0.0005
0,4,4,3,3,126.95958,37.568695,127.01622,37.57605,1141052000,1111070000,0.0005
1,3,2,3,1,127.03218,37.52906,127.047646,37.52253,1168054500,1168056500,0.0005
1,4,5,3,7,126.87894,37.536404,127.03564,37.51618,1147055000,1168053100,0.0005
0,2,3,4,7,127.04429,37.647995,126.925804,37.524593,1132051100,1156054000,0.0005
0,0,5,5,5,127.083,37.50547,126.98542,37.478188,1171065000,1165061000,0.0005
0,2,4,1,1,126.98358,37.582726,126.9847,37.57201,1111054000,1111061500,0.0005
1,0,2,1,3,127.0541,37.678062,127.026,37.637215,1135063000,1130559500,0.0005
0,3,3,3,4,126.92762,37.598957,126.983185,37.565777,1138058000,1114055000,0.0005
0,1,5,2,1,126.85943,37.561348,126.85815,37.557137,1150060500,1150052000,0.0005
0,3,3,4,1,126.942696,37.550606,126.95344,37.54889,1144060000,1144055500,0.0005
1,1,3,4,7,126.90655,37.512436,127.1101,37.526978,1156051500,1171052000,0.0005
1,0,2,1,7,127.04589,37.61724,127.01802,37.487484,1129076000,1165051000,0.0005
0,1,2,3,2,127.033,37.598053,127.04322,37.614918,1129070500,1129076000,0.0005
1,2,4,2,1,126.84642,37.52336,126.861595,37.525505,1147057000,1147065000,0.0005
1,2,4,4,3,126.85345,37.486706,126.91089,37.51408,1153076000,1156051500,0.0005
1,2,4,4,6,127.09409,37.53881,126.96656,37.55938,1121587000,1114068000,0.0005
0,0,4,4,1,127.02075,37.575657,127.00077,37.5796,1111071000,1111064000,0.0005
0,1,4,4,2,126.94957,37.593525,126.918785,37.587833,1141064000,1138060000,0.0005
1,1,3,1,5,126.94317,37.48728,126.97455,37.56353,1162060500,1114052000,0.0005
0,0,5,5,5,127.11506,37.512753,127.034706,37.477028,1171056200,1165065100,0.0005
0,3,4,4,7,127.06953,37.48678,126.8956,37.484562,1168067000,1153054000,0.0005
0,0,3,3,7,127.04778,37.679993,127.102036,37.515274,1132052200,1171071000,0.0005
0,1,2,1,1,126.9526,37.552162,126.95344,37.54889,1144055500,1144055500,0.0005
0,1,4,2,7,126.84401,37.496304,127.032486,37.525246,1153077000,1168054500,0.0005
1,0,4,4,3,126.86822,37.5168,126.8956,37.484562,1147067000,1153054000,0.0005
0,1,3,4,7,127.081345,37.64916,127.102036,37.515274,1135061900,1171071000,0.0005
0,2,2,1,7,127.05071,37.651978,127.12065,37.48295,1132051400,1171064200,0.0005
1,1,4,3,2,127.04675,37.586063,127.02108,37.56459,1123070500,1114065000,0.0005
0,1,6,4,1,126.89468,37.48678,126.8956,37.484562,1153054000,1153054000,0.0005
1,2,3,5,2,127.08305,37.529644,127.05529,37.540375,1121583000,1120067000,0.0005
1,4,3,4,1,126.90225,37.531227,126.906555,37.521545,1156056000,1156053500,0.0005
0,2,4,4,2,126.94212,37.542072,126.9761,37.557823,1144059000,1114054000,0.0005
1,0,2,1,7,127.08345,37.624477,127.14195,37.495697,1135060000,1171053100,0.0005
0,2,4,1,3,127.14025,37.55642,127.11186,37.51512,1174059000,1171056200,0.0005
1,4,2,3,3,126.9547,37.559666,127.003784,37.572556,1141055500,1111063000,0.0005
1,0,2,1,3,127.083,37.50547,127.03564,37.51618,1171065000,1168053100,0.0005
0,1,2,1,1,126.84642,37.52336,126.8492,37.50564,1147057000,1153073000,0.0005
0,4,5,5,7,127.04778,37.679993,127.0346,37.499786,1132052200,1168064000,0.0005
1,1,2,1,2,127.07761,37.562054,127.08744,37.57946,1121574000,1126057000,0.0005
0,3,3,3,1,126.92844,37.466244,126.94998,37.4629,1162074500,1162073500,0.0005
0,1,3,2,3,126.970795,37.60893,126.93307,37.57328,1111056000,1141061500,0.0005
0,0,3,2,2,126.85717,37.52565,126.89422,37.516567,1147065000,1156060500,0.0005
0,3,4,2,4,127.05196,37.57187,126.97455,37.56353,1123060000,1114052000,0.0005
1,4,4,3,2,127.06125,37.596195,127.03232,37.575073,1123074000,1123053600,0.0005
0,3,2,1,1,126.98734,37.581936,126.9718,37.58164,1111060000,1111051500,0.0005
1,1,6,5,5,126.9009,37.454594,126.925804,37.524593,1154567000,1156054000,0.0005
1,2,3,4,1,126.91712,37.589363,126.918785,37.587833,1138060000,1138060000,0.0005
0,2,4,6,7,127.064514,37.499584,126.88076,37.53633,1168061000,1147055000,0.0005
0,0,2,1,7,127.07212,37.53465,127.07516,37.651646,1121584000,1135062100,0.0005
0,1,4,1,2,127.126015,37.543873,127.12297,37.50995,1174061000,1171056100,0.0005
0,0,3,4,2,126.965,37.488155,126.92238,37.49412,1159065100,1159068000,0.0005
0,2,4,4,2,126.94212,37.542072,126.9135,37.547806,1144059000,1144068000,0.0005
1,0,2,1,2,127.10157,37.54429,127.12682,37.51835,1121581000,1171056600,0.0005
1,4,4,3,2,127.09147,37.50212,127.060036,37.51189,1171061000,1168058000,0.0005
0,2,3,4,7,127.0698,37.663853,127.01026,37.487865,1135067000,1165053000,0.0005
0,2,4,2,5,127.0158,37.50503,126.925804,37.524593,1165056000,1156054000,0.0005
0,2,4,3,6,126.85054,37.552002,126.983185,37.565777,1150059100,1114055000,0.0005
1,3,3,3,3,126.84303,37.515778,126.8464,37.5603,1147061000,1150053500,0.0005
1,3,4,4,1,127.04013,37.566486,127.044334,37.558365,1120054000,1120055000,0.0005
1,0,3,2,3,126.91452,37.581024,126.94834,37.53954,1141072000,1144058500,0.0005
0,0,4,4,2,126.862595,37.510986,126.89422,37.516567,1147068000,1156060500,0.0005
0,4,4,4,7,126.92166,37.59237,126.8956,37.484562,1138059000,1153054000,0.0005
0,0,2,4,2,127.0279,37.557564,127.04727,37.548042,1120057000,1120066000,0.0005
1,2,2,1,5,126.91593,37.604206,126.8961,37.524788,1138062500,1156055000,0.0005
1,2,4,2,3,127.07332,37.553177,127.032486,37.525246,1121573000,1168054500,0.0005
0,3,3,3,1,126.91872,37.48602,126.9305,37.48564,1162068500,1162069500,0.0005
0,0,3,2,4,126.96506,37.556892,126.88982,37.57964,1114068000,1144074000,0.0005
1,3,4,5,4,126.92578,37.624256,126.9847,37.57201,1138053000,1111061500,0.0005
0,1,4,2,4,126.920815,37.561783,127.00353,37.53571,1144071000,1117068500,0.0005
1,0,3,3,7,127.066696,37.621105,127.05012,37.509747,1135058000,1168059000,0.0005
1,1,4,4,5,126.83398,37.53139,126.925804,37.524593,1147056000,1156054000,0.0005
1,3,4,2,1,126.8885,37.502903,126.88918,37.502804,1153056000,1153056000,0.0005
1,1,5,4,1,127.04228,37.626144,127.031136,37.61542,1130560800,1130554500,0.0005
1,1,4,2,7,126.93169,37.615192,127.060036,37.51189,1138052000,1168058000,0.0005
0,0,3,3,6,127.05845,37.494976,126.9651,37.563015,1168060000,1141056500,0.0005
1,2,5,4,4,127.02787,37.509563,126.983185,37.565777,1168052100,1114055000,0.0005
1,1,4,2,3,126.862595,37.510986,126.925804,37.524593,1147068000,1156054000,0.0005
1,4,3,5,3,126.85717,37.52565,126.906555,37.521545,1147065000,1156053500,0.0005
1,0,2,1,7,127.071815,37.638103,127.12065,37.48295,1135061100,1171064200,0.0005
1,4,4,3,5,127.14025,37.55642,127.060036,37.51189,1174059000,1168058000,0.0005
0,4,3,3,1,127.11746,37.503742,127.125305,37.486965,1171059000,1171064100,0.0005
0,2,4,1,7,127.13003,37.496304,126.92238,37.49412,1171063200,1159068000,0.0005
1,3,3,3,4,126.84328,37.512978,126.925804,37.524593,1147064000,1156054000,0.0005
0,3,5,4,3,127.141655,37.494694,127.102036,37.515274,1171053100,1171071000,0.0005
0,1,3,2,3,127.01921,37.645035,127.01656,37.60214,1130562500,1129062000,0.0005
1,3,4,2,4,126.85365,37.533287,126.92106,37.562405,1150055000,1144071000,0.0005
1,1,5,4,1,127.05039,37.630737,127.059105,37.62143,1135057000,1135056000,0.0005
1,3,2,3,4,126.93169,37.615192,126.994446,37.565884,1138052000,1114060500,0.0005
0,1,3,1,4,127.06139,37.57029,127.0721,37.6377,1123061000,1135061100,0.0005
0,1,3,3,7,127.04778,37.679993,127.0346,37.499786,1132052200,1168064000,0.0005
1,2,4,1,1,127.0158,37.50503,127.0044,37.501976,1165056000,1165058100,0.0005
1,3,4,4,4,126.84642,37.52336,126.925804,37.524593,1147057000,1156054000,0.0005
1,0,2,1,7,127.0745,37.64981,127.060036,37.51189,1135062100,1168058000,0.0005
0,3,5,4,1,126.99777,37.587925,127.01377,37.58782,1111065000,1129055500,0.0005
0,3,3,1,3,127.14025,37.55642,127.1101,37.526978,1174059000,1171052000,0.0005
0,2,2,4,7,127.034035,37.61573,127.04451,37.50055,1130554500,1168065000,0.0005
1,2,2,1,1,126.817924,37.56868,126.80324,37.571564,1150063000,1150064000,0.0005
0,0,5,4,4,126.97384,37.520126,127.03873,37.488377,1117063000,1168065500,0.0005
0,4,4,1,7,127.09147,37.50212,126.906555,37.521545,1171061000,1156053500,0.0005
1,2,3,4,1,127.06408,37.609386,127.06391,37.62466,1129081000,1135058000,0.0005
0,2,3,1,3,126.91757,37.449543,126.88311,37.47783,1154568000,1154551000,0.0005
1,0,4,2,3,127.091354,37.55899,127.13285,37.525757,1121577000,1174066000,0.0005
1,2,6,1,1,127.02075,37.575657,127.00077,37.5796,1111071000,1111064000,0.0005
1,1,2,1,2,127.12494,37.52894,127.12213,37.496838,1174064000,1171062000,0.0005
0,0,2,1,3,126.90518,37.55489,126.97208,37.54746,1144069000,1117053000,0.0005
0,2,6,4,7,127.0745,37.64981,126.972786,37.572796,1135062100,1111053000,0.0005
0,1,4,2,2,126.942696,37.550606,126.9651,37.563015,1144060000,1141056500,0.0005
1,1,3,1,4,126.81388,37.57678,126.873886,37.527237,1150064100,1147051000,0.0005
0,1,5,2,4,126.965,37.488155,126.88929,37.52562,1159065100,1156061000,0.0005
1,4,5,3,7,126.862595,37.510986,127.0346,37.499786,1147068000,1168064000,0.0005
0,0,4,2,2,126.862595,37.510986,126.85661,37.492252,1147068000,1153075000,0.0005
1,0,3,3,7,127.13073,37.482246,126.9651,37.563015,1171064600,1141056500,0.0005
0,2,4,4,4,127.00696,37.510193,126.983185,37.565777,1165058000,1114055000,0.0005
1,1,3,2,2,127.03909,37.48873,127.06551,37.487175,1168065500,1168067000,0.0005
0,3,4,3,4,127.00559,37.591564,127.06595,37.56431,1129052500,1123065000,0.0005
1,0,5,1,2,126.920815,37.561783,126.95344,37.54889,1144071000,1144055500,0.0005
1,3,3,3,3,126.87894,37.536404,126.925804,37.524593,1147055000,1156054000,0.0005
0,2,4,4,7,127.04675,37.586063,126.906555,37.521545,1123070500,1156053500,0.0005
0,2,4,3,4,127.126015,37.551807,127.06076,37.568348,1174058000,1123061000,0.0005
1,1,3,3,3,127.08878,37.578266,127.0592,37.545345,1126057000,1120069000,0.0005
0,3,4,3,3,127.091354,37.55899,127.13285,37.525757,1121577000,1174066000,0.0005
1,1,2,1,1,127.033195,37.575626,127.020874,37.58279,1123053600,1129061000,0.0005
0,2,3,4,4,127.11746,37.503742,127.03873,37.488377,1171059000,1168065500,0.0005
0,0,3,3,5,127.01452,37.543526,126.925804,37.524593,1120064500,1156054000,0.0005
1,2,4,1,3,126.92145,37.47129,126.88135,37.497166,1162077500,1153053000,0.0005
0,0,5,4,7,126.86243,37.501842,127.0346,37.499786,1153072000,1168064000,0.0005
1,4,3,4,1,126.826584,37.534958,126.82554,37.53453,1147058000,1147058000,0.0005
0,4,1,2,6,127.06431,37.63551,126.94714,37.598892,1135061200,1141066000,0.0005
1,3,2,4,1,126.88418,37.509296,126.89981,37.507175,1153051000,1156058500,0.0005
1,1,4,1,1,126.94694,37.54962,126.93502,37.54649,1144061000,1144063000,0.0005
0,2,4,3,3,127.0266,37.467228,127.02557,37.511536,1165065100,1168052100,0.0005
0,0,3,4,2,126.95988,37.48943,126.92972,37.47881,1162054500,1162065500,0.0005
1,1,2,1,4,127.066605,37.602104,127.061325,37.66722,1123075000,1135071000,0.0005
0,3,4,4,7,127.066696,37.621105,127.12682,37.51835,1135058000,1171056600,0.0005
1,4,3,1,2,127.051125,37.48971,127.0628,37.50562,1168065600,1168061000,0.0005
0,0,2,4,2,127.033195,37.575626,127.011055,37.5959,1123053600,1129059000,0.0005
0,1,3,1,5,127.10092,37.609367,127.0592,37.545345,1126068000,1120069000,0.0005
0,2,4,3,4,127.05506,37.545803,126.97455,37.56353,1120069000,1114052000,0.0005
1,4,1,1,3,126.97002,37.532654,127.00471,37.565742,1117062500,1114059000,0.0005
1,0,4,2,3,127.1438,37.53128,127.12065,37.48295,1174070000,1171064200,0.0005
1,2,5,2,2,127.09161,37.55013,127.072716,37.537655,1121586000,1121584000,0.0005
1,4,2,3,4,126.95958,37.568695,126.906555,37.521545,1141052000,1156053500,0.0005
0,1,4,3,7,127.0541,37.678062,127.04727,37.548042,1135063000,1120066000,0.0005
1,1,5,4,4,126.90454,37.570023,126.9289,37.50731,1144073000,1159066000,0.0005
0,1,5,2,4,126.99501,37.485264,126.925804,37.524593,1165060000,1156054000,0.0005
0,4,3,4,6,127.01864,37.594124,127.08056,37.669525,1129057500,1135066500,0.0005
1,4,4,3,5,127.075226,37.598843,126.96582,37.60836,1126061000,1111056000,0.0005
1,3,2,4,1,126.85358,37.506054,126.8555,37.498966,1153073000,1153074000,0.0005
1,3,3,1,1,126.87894,37.536404,126.873886,37.527237,1147055000,1147051000,0.0005
0,2,3,3,1,126.85927,37.534184,126.86182,37.531624,1150057000,1150057000,0.0005
0,0,3,2,4,126.944786,37.59682,127.00979,37.556786,1141066000,1114062500,0.0005
1,2,3,3,2,126.86243,37.501842,126.88918,37.502804,1153072000,1153056000,0.0005
0,3,3,1,2,126.89404,37.53604,126.89422,37.516567,1156062000,1156060500,0.0005
0,1,4,3,3,127.1,37.518654,127.05529,37.540375,1171071000,1120067000,0.0005
0,2,3,4,4,126.826584,37.534958,126.89422,37.516567,1147058000,1156060500,0.0005
1,3,4,2,2,126.856476,37.492092,126.88311,37.47783,1153075000,1154551000,0.0005
1,1,4,4,1,126.88381,37.49405,126.88918,37.502804,1153053000,1153056000,0.0005
0,1,4,1,2,127.07332,37.553177,127.04473,37.543495,1121573000,1120065000,0.0005
1,2,3,4,1,126.90776,37.592525,126.90982,37.609818,1138063200,1138056000,0.0005
1,2,4,4,2,127.00539,37.534336,127.0044,37.501976,1117068500,1165058100,0.0005
1,2,3,1,6,127.09395,37.5847,127.02878,37.49143,1126057500,1165052000,0.0005
1,0,2,1,3,127.09147,37.50212,127.1448,37.53016,1171061000,1174070000,0.0005
0,3,3,4,1,126.944786,37.59682,126.94714,37.598892,1141066000,1141066000,0.0005
0,1,4,2,4,126.93276,37.585606,126.906555,37.521545,1141068500,1156053500,0.0005
0,2,2,4,7,127.04589,37.61724,127.02878,37.49143,1129076000,1165052000,0.0005
1,4,1,1,1,127.05191,37.590824,127.047295,37.588943,1123071000,1123070500,0.0005
1,0,2,2,3,126.97384,37.520126,127.024506,37.521988,1117063000,1168051000,0.0005
0,1,2,2,4,127.03615,37.557762,127.04953,37.48738,1120056000,1168065600,0.0005
0,3,2,2,4,126.92166,37.59237,126.89507,37.536278,1138059000,1156062000,0.0005
0,1,2,1,1,126.90827,37.52375,126.89422,37.516567,1156053500,1156060500,0.0005
0,2,5,5,5,126.964134,37.50585,127.00077,37.5796,1159060500,1111064000,0.0005
0,3,2,2,7,127.042435,37.664932,126.95451,37.54658,1132069000,1144056500,0.0005
0,0,1,1,1,127.05093,37.579296,127.0516,37.579556,1123056000,1123056000,0.0005
1,3,4,4,1,127.02617,37.65938,127.029175,37.657017,1132071000,1132068100,0.0005
0,2,4,3,3,126.942856,37.503136,126.94064,37.552467,1159054000,1144060000,0.0005
0,4,4,3,3,126.92844,37.466244,126.98042,37.48079,1162074500,1159062000,0.0005
0,3,5,4,7,127.01688,37.603256,127.15006,37.557384,1129062000,1174055000,0.0005
0,3,3,4,5,126.94317,37.48728,127.04451,37.50055,1162060500,1168065000,0.0005
0,2,4,4,2,126.912,37.56237,126.94696,37.54184,1144072000,1144059000,0.0005
0,0,2,1,7,127.08216,37.61453,126.89422,37.516567,1126062000,1156060500,0.0005
0,1,3,2,3,127.01445,37.62317,127.00077,37.5796,1130553400,1111064000,0.0005
1,2,3,1,1,127.134575,37.529144,127.13285,37.525757,1174066000,1174066000,0.0005
0,2,3,2,2,126.88573,37.524372,126.88918,37.502804,1156061000,1153056000,0.0005
1,4,3,1,2,127.00137,37.498676,127.02878,37.49143,1165058100,1165052000,0.0005
0,0,2,1,2,126.86057,37.546474,126.87278,37.52021,1150053000,1147063000,0.0005
1,3,6,2,3,127.033195,37.575626,127.05529,37.540375,1123053600,1120067000,0.0005
0,2,6,2,6,127.033,37.598053,127.02878,37.49143,1129070500,1165052000,0.0005
1,4,2,1,7,127.066696,37.621105,126.88982,37.57964,1135058000,1144074000,0.0005
1,0,4,6,1,126.90655,37.512436,126.89981,37.507175,1156051500,1156058500,0.0005
0,2,4,2,7,127.11778,37.485397,126.983185,37.565777,1171064200,1114055000,0.0005
0,0,2,1,7,127.01622,37.577267,126.897865,37.498898,1111070000,1156072000,0.0005
0,4,4,2,4,126.88937,37.51698,126.83402,37.564774,1156060500,1150060300,0.0005
1,1,4,3,7,127.05997,37.661507,127.0592,37.545345,1135072000,1120069000,0.0005
1,2,2,1,7,126.84401,37.496304,126.983185,37.565777,1153077000,1114055000,0.0005
1,0,2,4,2,126.900764,37.559643,126.88982,37.57964,1144070000,1144074000,0.0005
0,1,3,1,4,126.82733,37.495407,126.89507,37.536278,1153079000,1156062000,0.0005
0,2,3,4,7,127.135025,37.55229,126.925804,37.524593,1174057000,1156054000,0.0005
1,0,5,4,1,126.912766,37.49866,126.9289,37.50731,1156068000,1159066000,0.0005
0,0,3,3,7,126.82733,37.495407,127.05012,37.509747,1153079000,1168059000,0.0005
0,2,4,4,7,127.06125,37.596195,126.89422,37.516567,1123074000,1156060500,0.0005
0,3,5,5,3,126.96644,37.471664,127.00529,37.50825,1162062500,1165058000,0.0005
0,1,6,4,1,126.90163,37.463356,126.90902,37.450424,1154562000,1154571000,0.0005
0,2,4,2,7,127.07246,37.625233,127.0044,37.501976,1135059500,1165058100,0.0005
0,1,4,1,7,126.82794,37.55346,127.084724,37.48722,1150061100,1168072000,0.0005
1,0,2,1,4,126.952415,37.498062,126.88311,37.47783,1159053000,1154551000,0.0005
1,3,4,2,4,126.94894,37.50926,127.02557,37.511536,1159051000,1168052100,0.0005
0,2,1,4,7,127.08216,37.61453,126.9305,37.48564,1126062000,1162069500,0.0005
0,2,1,4,7,127.08216,37.61453,126.96704,37.54758,1126062000,1117055500,0.0005
0,0,3,3,6,126.98562,37.54405,127.104004,37.503555,1117052000,1171060000,0.0005
0,3,2,3,7,126.888054,37.477966,127.03564,37.51618,1154551000,1168053100,0.0005
0,3,4,4,3,126.96029,37.480988,127.01026,37.487865,1162057500,1165053000,0.0005
0,1,4,1,5,127.07297,37.576775,126.972786,37.572796,1123066000,1111053000,0.0005
0,4,4,3,5,126.88418,37.509296,126.96143,37.569378,1153051000,1141052000,0.0005
0,2,4,3,3,126.993195,37.533176,127.0346,37.499786,1117065000,1168064000,0.0005
1,4,5,3,2,127.0485,37.522038,127.02878,37.49143,1168056500,1165052000,0.0005
0,0,2,1,3,126.92183,37.613224,126.93307,37.57328,1138057000,1141061500,0.0005
0,1,3,1,1,127.00308,37.574535,127.003784,37.572556,1111063000,1111063000,0.0005
0,2,6,4,3,126.87894,37.536404,126.90796,37.49281,1147055000,1156070000,0.0005
0,3,4,4,4,126.94317,37.48728,126.97979,37.549194,1162060500,1117051000,0.0005
1,2,5,2,2,127.07332,37.553177,127.03847,37.569088,1121573000,1120054000,0.0005
1,1,5,1,1,126.99646,37.557877,127.00417,37.558838,1114057000,1114058000,0.0005
0,2,3,4,6,127.10719,37.49757,127.00353,37.53571,1171063100,1117068500,0.0005
0,2,6,3,3,127.10063,37.470707,127.060036,37.51189,1168070000,1168058000,0.0005
1,1,3,4,1,126.92166,37.59237,126.921875,37.60004,1138059000,1138058000,0.0005
0,0,2,5,7,127.0745,37.64981,127.060036,37.51189,1135062100,1168058000,0.0005
0,2,4,3,6,127.100975,37.5999,127.02557,37.511536,1126065500,1168052100,0.0005
1,3,2,2,1,126.906166,37.4405,126.90271,37.443546,1154569000,1154569000,0.0005
0,3,3,4,2,127.08576,37.51282,127.10325,37.48732,1171067000,1168075000,0.0005
1,4,1,1,1,127.09395,37.5847,127.088875,37.588333,1126057500,1126056500,0.0005
0,0,1,1,1,127.02075,37.575657,127.02956,37.588108,1111071000,1129060000,0.0005
0,0,4,1,4,126.91712,37.589363,126.906555,37.521545,1138060000,1156053500,0.0005
1,4,2,3,1,127.06712,37.657173,127.05984,37.651226,1135064000,1135069500,0.0005
1,3,3,2,1,126.91994,37.510826,126.919136,37.51433,1156063000,1156063000,0.0005
1,0,2,1,7,127.08216,37.61453,127.11505,37.5016,1126062000,1171059000,0.0005
1,2,5,4,2,126.99554,37.52352,126.96763,37.530537,1117069000,1117062500,0.0005
1,1,4,1,4,126.90975,37.59873,126.972786,37.572796,1138063100,1111053000,0.0005
0,3,4,4,1,127.051125,37.48971,127.04988,37.47844,1168065600,1168069000,0.0005
0,2,6,4,7,127.08345,37.624477,126.98042,37.48079,1135060000,1159062000,0.0005
0,2,2,3,6,127.0187,37.609486,127.060036,37.51189,1129066000,1168058000,0.0005
0,1,2,3,2,127.044174,37.604347,127.01377,37.58782,1129072500,1129055500,0.0005
0,3,4,4,3,126.952415,37.498062,126.906555,37.521545,1159053000,1156053500,0.0005
1,3,4,3,5,126.88567,37.580196,126.9761,37.557823,1144074000,1114054000,0.0005
0,0,6,5,1,126.91872,37.48602,126.9305,37.48564,1162068500,1162069500,0.0005
0,1,3,1,1,127.03909,37.48873,127.03873,37.488377,1168065500,1168065500,0.0005
1,1,3,3,7,127.0541,37.678062,127.02557,37.511536,1135063000,1168052100,0.0005
0,1,2,1,7,126.91872,37.48602,126.959435,37.601143,1162068500,1111055000,0.0005
0,2,1,4,7,127.07246,37.625233,126.925804,37.524593,1135059500,1156054000,0.0005
1,3,3,1,1,126.99646,37.557877,127.01361,37.56627,1114057000,1114061500,0.0005
1,4,4,3,5,127.117256,37.537052,127.02061,37.568264,1171051000,1114067000,0.0005
1,0,4,4,5,127.066696,37.621105,126.9847,37.57201,1135058000,1111061500,0.0005
1,4,3,1,7,127.07759,37.589306,126.973305,37.48263,1126052000,1159065000,0.0005
1,2,2,2,2,126.86759,37.536125,126.89422,37.516567,1147054000,1156060500,0.0005
0,2,4,4,3,127.14596,37.551018,127.134575,37.50432,1174053000,1171057000,0.0005
0,3,3,3,1,126.92145,37.47129,126.905754,37.483734,1162077500,1162072500,0.0005
1,2,3,4,1,127.07508,37.61078,127.07665,37.610058,1126063000,1126063000,0.0005
0,3,4,2,2,126.944786,37.59682,126.91838,37.621952,1141066000,1138055100,0.0005
1,2,4,1,1,127.0266,37.467228,127.034706,37.477028,1165065100,1165065100,0.0005
1,0,2,1,3,127.083,37.50547,127.034706,37.477028,1171065000,1165065100,0.0005
0,3,6,3,3,127.01819,37.560776,127.0592,37.545345,1114066500,1120069000,0.0005
0,0,3,3,1,126.99152,37.57191,126.99636,37.587566,1111061500,1111065000,0.0005
0,0,2,1,3,126.944786,37.59682,126.96656,37.55938,1141066000,1114068000,0.0005
0,0,2,3,1,126.95712,37.54675,126.93502,37.54649,1144056500,1144063000,0.0005
0,3,4,4,5,127.05039,37.630737,126.983185,37.565777,1135057000,1114055000,0.0005
1,1,4,5,2,127.08305,37.529644,127.047646,37.52253,1121583000,1168056500,0.0005
1,1,2,1,6,127.06125,37.596195,127.04451,37.50055,1123074000,1168065000,0.0005
1,0,2,1,1,127.05245,37.47658,127.04988,37.47844,1168069000,1168069000,0.0005
1,1,4,2,7,127.1438,37.53128,126.9135,37.547806,1174070000,1144068000,0.0005
1,3,4,2,3,126.907005,37.584816,126.94064,37.552467,1138064000,1144060000,0.0005
1,0,4,6,1,126.92145,37.47129,126.905754,37.483734,1162077500,1162072500,0.0005
0,3,2,3,1,126.91994,37.510826,126.91245,37.508156,1156063000,1156066000,0.0005
0,2,2,1,7,127.033554,37.66777,127.094955,37.510857,1132070000,1171068000,0.0005
1,2,4,3,1,126.89068,37.492123,126.88135,37.497166,1153055000,1153053000,0.0005
0,1,6,4,2,127.1,37.518654,127.12213,37.496838,1171071000,1171062000,0.0005
1,2,4,2,1,126.84056,37.53351,126.83597,37.545033,1150054000,1150056000,0.0005
0,2,3,4,5,126.93322,37.48994,127.04451,37.50055,1162052500,1168065000,0.0005
1,1,2,1,1,127.03615,37.557762,127.04727,37.548042,1120056000,1120066000,0.0005
0,1,4,4,4,127.05039,37.630737,127.06076,37.568348,1135057000,1123061000,0.0005
0,4,2,2,1,126.98984,37.48901,126.98542,37.478188,1165062100,1165061000,0.0005
0,0,2,1,7,127.07246,37.625233,126.925804,37.524593,1135059500,1156054000,0.0005
0,2,4,3,4,126.907005,37.584816,126.9847,37.57201,1138064000,1111061500,0.0005
1,2,3,4,1,127.06129,37.650402,127.051956,37.651188,1135069500,1132051400,0.0005
0,1,3,1,1,127.04755,37.514008,127.05458,37.50417,1168059000,1168063000,0.0005
1,0,5,4,7,127.11519,37.530403,126.94164,37.499004,1171052000,1159056000,0.0005
0,3,2,4,2,126.95916,37.575596,126.9761,37.557823,1111057000,1114054000,0.0005
0,1,4,2,3,126.90225,37.531227,126.8956,37.484562,1156056000,1153054000,0.0005
0,3,2,1,1,127.0187,37.609486,127.017006,37.616756,1129066000,1130557500,0.0005
1,2,3,1,6,127.09395,37.5847,127.0346,37.499786,1126057500,1168064000,0.0005
0,1,2,1,2,127.05634,37.53759,127.05649,37.562187,1120067000,1120079000,0.0005
0,0,3,3,7,126.88418,37.509296,127.04451,37.50055,1153051000,1168065000,0.0005
0,0,4,4,2,126.85717,37.52565,126.83276,37.53388,1147065000,1147056000,0.0005
1,1,3,1,1,127.142136,37.479412,127.12065,37.48295,1171064700,1171064200,0.0005
0,3,4,5,7,127.071815,37.638103,127.12065,37.48295,1135061100,1171064200,0.0005
1,0,2,4,4,126.91452,37.581024,126.994446,37.565884,1141072000,1114060500,0.0005
0,2,4,1,7,127.09243,37.511665,127.05271,37.630722,1171068000,1135057000,0.0005
0,1,3,2,7,127.12494,37.52894,126.96763,37.530537,1174064000,1117062500,0.0005
0,0,2,1,3,126.95459,37.52718,126.9651,37.563015,1117064000,1141056500,0.0005
0,1,4,3,3,127.06953,37.48678,127.047646,37.52253,1168067000,1168056500,0.0005
0,2,4,5,5,126.98562,37.54405,126.88982,37.57964,1117052000,1144074000,0.0005
0,0,3,3,7,127.031265,37.64759,127.0664,37.53727,1132068000,1121584700,0.0005
1,4,1,2,1,126.95183,37.489433,126.948586,37.478558,1162056500,1162059500,0.0005
