Gender,Age,Homeincome,NumHH,Distance,Home_X,Home_Y,Work_X,Work_Y,Cluster,Home_Hcode,Work_Hcode
0,2,4,4,2,126.83438,37.54428,126.85815,37.557137,6,1150056000,1150052000
1,0,3,4,4,126.86526,37.545395,126.88311,37.47783,12,1147053000,1154551000
1,2,5,4,1,126.82794,37.55346,126.83402,37.564774,12,1150061100,1150060300
1,3,4,4,1,127.026634,37.5611,127.044334,37.558365,10,1120052000,1120055000
1,2,4,4,1,127.081345,37.64916,127.05984,37.651226,13,1135061900,1135069500
1,1,3,3,7,127.013824,37.639168,126.94834,37.53954,7,1130566000,1144058500
0,1,4,2,7,126.85358,37.506054,126.96571,37.56865,6,1153073000,1111058000
0,2,3,2,2,126.88573,37.524372,126.925804,37.524593,6,1156061000,1156054000
0,2,2,1,2,127.091354,37.55899,127.0592,37.545345,0,1121577000,1120069000
1,1,3,2,2,126.826584,37.534958,126.866776,37.535057,6,1147058000,1147054000
1,4,3,2,3,126.96898,37.574173,127.02956,37.588108,5,1111053000,1129060000
1,3,3,2,1,126.92145,37.47129,126.9305,37.48564,1,1162077500,1162069500
0,2,3,4,1,126.98358,37.582726,127.00077,37.5796,3,1111054000,1111064000
1,3,3,4,1,126.895805,37.502132,126.89422,37.516567,1,1156072000,1156060500
1,0,2,1,4,126.99908,37.477882,126.96763,37.530537,11,1165062000,1117062500
1,0,2,1,2,126.912766,37.49866,126.8956,37.484562,1,1156068000,1153054000
0,2,4,4,7,127.013824,37.639168,127.0346,37.499786,7,1130566000,1168064000
0,0,3,3,7,126.8503,37.500046,127.047646,37.52253,6,1153074000,1168056500
1,3,4,4,4,126.90975,37.59873,126.97455,37.56353,8,1138063100,1114052000
0,3,2,2,7,127.060936,37.667366,127.07459,37.54247,7,1135071000,1121571000
0,3,4,5,2,127.08588,37.541626,127.102036,37.515274,0,1121585000,1171071000
0,0,4,4,1,126.928795,37.52282,126.9289,37.50731,1,1156054000,1159066000
0,0,2,1,5,126.895805,37.502132,126.9761,37.557823,1,1156072000,1114054000
0,1,4,3,3,126.91776,37.572098,126.97455,37.56353,8,1141069000,1114052000
0,4,4,2,7,127.13308,37.50557,126.97455,37.56353,4,1171057000,1114052000
1,0,3,1,3,127.11778,37.485397,127.139496,37.5214,4,1171064200,1174069000
1,3,4,2,4,126.964134,37.50585,126.9135,37.547806,11,1159060500,1144068000
1,3,4,4,2,127.0119,37.58544,126.9847,37.57201,3,1129055500,1111061500
0,1,3,4,1,127.05506,37.545803,127.0592,37.545345,10,1120069000,1120069000
1,3,4,5,1,127.09024,37.601395,127.08259,37.601833,9,1126058000,1126060000
0,1,3,2,3,126.970795,37.60893,126.97455,37.56353,5,1111056000,1114052000
0,2,4,4,1,126.92811,37.486557,126.9305,37.48564,1,1162069500,1162069500
1,0,2,1,1,126.89333,37.46519,126.89868,37.455036,1,1154561000,1154567000
0,2,4,3,1,127.02154,37.568966,127.02108,37.56459,10,1114067000,1114065000
0,1,4,3,7,127.03106,37.657215,126.9761,37.557823,7,1132068100,1114054000
0,1,3,1,5,127.100975,37.5999,127.01361,37.56627,9,1126065500,1114061500
1,1,5,2,4,127.02589,37.552574,126.98712,37.494915,10,1120059000,1165059000
0,1,2,1,1,127.0103,37.484177,127.02878,37.49143,2,1165053000,1165052000
1,3,2,3,1,127.05457,37.666203,127.051956,37.651188,7,1135070000,1132051400
0,2,3,4,4,127.036514,37.607403,126.9761,37.557823,3,1129071500,1114054000
0,0,3,3,7,126.856476,37.492092,127.08064,37.509567,6,1153075000,1171065000
0,4,2,2,5,127.010994,37.60429,126.92121,37.554344,3,1129063000,1144066000
1,4,3,4,1,126.88937,37.51698,126.8961,37.524788,6,1156060500,1156055000
0,0,4,4,2,126.83997,37.523254,126.8644,37.50005,6,1147059000,1153072000
1,1,4,3,7,127.05071,37.651978,126.88982,37.57964,7,1132051400,1144074000
0,2,4,2,7,127.071815,37.638103,127.12065,37.48295,13,1135061100,1171064200
0,2,2,1,3,126.971115,37.48125,126.97399,37.519577,11,1159065000,1117063000
1,1,4,1,1,127.010994,37.60429,127.01925,37.610043,3,1129063000,1129066000
1,3,3,3,3,126.84642,37.52336,126.89507,37.536278,6,1147057000,1156062000
0,3,2,2,4,126.90119,37.488407,126.84226,37.531906,1,1156071000,1150054000
1,2,4,2,5,127.06139,37.57029,127.0044,37.501976,9,1123061000,1165058100
1,1,4,1,1,126.97213,37.562176,126.9651,37.563015,5,1114052000,1141056500
1,0,5,4,1,126.92145,37.47129,126.920395,37.46958,1,1162077500,1162077500
0,2,4,4,2,126.96731,37.548874,126.94108,37.562218,5,1117055500,1141058500
0,1,2,1,1,127.04755,37.514008,127.05458,37.50417,2,1168059000,1168063000
0,3,2,2,7,127.04308,37.683235,127.061905,37.460518,7,1132052100,1165066000
0,2,4,5,5,126.84478,37.56159,126.8956,37.484562,12,1150053500,1153054000
0,0,5,4,4,126.97749,37.490883,126.925835,37.548786,11,1159063000,1144065500
1,3,4,5,2,126.853226,37.564747,126.8291,37.555573,12,1150060400,1150061100
0,2,4,3,3,126.97745,37.472748,127.0044,37.501976,11,1162063000,1165058100
0,3,4,3,3,127.07212,37.53465,127.0346,37.499786,0,1121584000,1168064000
1,2,2,2,2,126.84303,37.515778,126.82924,37.53976,6,1147061000,1147060000
0,3,3,3,4,126.88567,37.580196,126.81501,37.569675,8,1144074000,1150063000
0,0,1,1,1,127.02075,37.575657,127.02061,37.568264,3,1111071000,1114067000
0,2,4,4,7,127.08289,37.599697,126.88311,37.47783,9,1126060000,1154551000
1,2,3,6,2,126.905785,37.494152,126.88311,37.47783,1,1156070000,1154551000
1,3,3,4,7,126.94894,37.50926,127.12395,37.529015,11,1159051000,1174064000
0,2,2,1,1,127.02521,37.627644,127.01299,37.640015,3,1130553500,1130566000
1,1,3,4,1,126.91593,37.604206,126.90982,37.609818,8,1138062500,1138056000
0,1,4,3,7,126.87425,37.51936,127.1101,37.526978,6,1147063000,1171052000
0,1,4,2,7,126.87894,37.536404,127.13901,37.47617,6,1147055000,1171064700
0,1,4,4,1,126.96644,37.471664,126.973305,37.48263,11,1162062500,1159065000
1,2,3,1,1,126.89333,37.46519,126.90118,37.468338,1,1154561000,1154564000
1,0,4,4,7,126.92334,37.638718,127.04451,37.50055,8,1138069000,1168065000
0,3,4,4,1,127.0158,37.50503,127.02049,37.49868,2,1165056000,1165053100
1,2,4,4,3,126.89404,37.53604,126.94696,37.54184,6,1156062000,1144059000
1,0,3,1,1,127.04435,37.49871,127.04953,37.48738,2,1168065000,1168065600
1,0,6,3,3,126.93276,37.585606,126.96154,37.5423,5,1141068500,1117058000
0,2,2,1,1,126.90523,37.50572,126.906555,37.521545,1,1156065000,1156053500
0,3,4,6,6,126.993195,37.533176,126.88135,37.497166,2,1117065000,1153053000
1,2,4,4,1,127.0745,37.64981,127.06637,37.643738,13,1135062100,1135062500
0,1,3,1,1,127.07332,37.553177,127.0664,37.53727,0,1121573000,1121584700
1,2,2,3,3,126.90454,37.570023,126.925804,37.524593,8,1144073000,1156054000
1,4,2,2,7,127.06712,37.657173,126.994446,37.565884,7,1135064000,1114060500
0,1,4,4,5,126.912766,37.49866,127.0044,37.501976,1,1156068000,1165058100
1,1,3,2,4,126.95988,37.48943,127.02557,37.511536,11,1162054500,1168052100
1,2,4,4,1,127.11172,37.50696,127.12682,37.51835,4,1171058000,1171056600
0,3,4,3,4,127.134575,37.529144,127.06595,37.56431,0,1174066000,1123065000
1,1,3,3,7,127.060936,37.667366,127.07459,37.54247,7,1135071000,1121571000
1,4,2,2,5,127.16414,37.559277,127.12065,37.48295,0,1174056000,1171064200
1,0,2,1,7,127.06408,37.609386,126.8956,37.484562,13,1129081000,1153054000
0,0,2,5,7,127.034035,37.61573,127.0346,37.499786,13,1130554500,1168064000
0,2,5,1,2,126.87894,37.536404,126.84143,37.551735,6,1147055000,1150061500
1,2,2,2,1,127.055275,37.50158,127.05458,37.50417,2,1168063000,1168063000
1,0,2,1,1,126.8885,37.502903,126.88918,37.502804,1,1153056000,1153056000
0,3,3,3,1,126.92145,37.47129,126.905754,37.483734,1,1162077500,1162072500
1,3,3,1,1,126.862595,37.510986,126.84235,37.510254,6,1147068000,1147064000
0,2,4,2,7,127.06129,37.650402,127.034706,37.477028,13,1135069500,1165065100
1,2,3,4,2,126.96331,37.570854,126.943794,37.58709,5,1111058000,1141062000
1,0,2,4,2,126.944786,37.59682,126.91838,37.621952,5,1141066000,1138055100
0,1,4,5,3,126.90513,37.50257,126.87268,37.545135,1,1156067000,1147052000
1,2,3,4,1,126.91593,37.604206,126.92166,37.613743,8,1138062500,1138057000
0,4,2,2,1,127.135025,37.55229,127.13735,37.55236,0,1174057000,1174057000
1,1,3,1,2,127.04675,37.586063,127.0535,37.61079,9,1123070500,1129077000
1,2,5,4,4,127.00027,37.52885,127.034706,37.477028,2,1117070000,1165065100
0,1,6,1,7,127.14596,37.551018,126.9847,37.57201,0,1174053000,1111061500
1,0,4,4,2,127.051125,37.48971,127.03564,37.51618,2,1168065600,1168053100
0,2,2,3,1,127.02787,37.509563,127.024506,37.521988,2,1168052100,1168051000
1,2,3,1,1,127.07034,37.544857,127.05529,37.540375,0,1121571000,1120067000
0,2,5,2,1,127.01819,37.560776,127.017296,37.560993,10,1114066500,1114066500
0,2,4,2,7,127.06574,37.64294,127.01719,37.51394,13,1135062500,1165054000
1,1,5,2,4,127.02176,37.545773,127.034706,37.477028,10,1120062000,1165065100
1,3,1,2,3,126.92811,37.486557,126.88311,37.47783,1,1162069500,1154551000
0,3,3,4,4,126.84056,37.53351,126.919136,37.51433,6,1150054000,1156063000
0,2,3,1,1,127.142136,37.479412,127.12065,37.48295,4,1171064700,1171064200
0,3,3,4,7,127.14297,37.53863,126.97455,37.56353,0,1174068500,1114052000
0,1,2,4,4,126.9198,37.46069,126.906555,37.521545,1,1162071500,1156053500
0,0,4,5,2,126.9547,37.559666,126.983185,37.565777,5,1141055500,1114055000
0,4,4,1,7,127.09979,37.48695,126.9847,37.57201,4,1168075000,1111061500
1,2,4,2,3,127.07332,37.553177,127.13126,37.53745,0,1121573000,1174062000
1,1,4,3,2,127.01622,37.577267,126.972786,37.572796,3,1111070000,1111053000
0,1,4,1,4,127.01584,37.617207,127.03102,37.669952,3,1130557500,1132070000
1,0,3,3,4,127.14596,37.551018,127.094955,37.510857,0,1174053000,1171068000
0,2,4,4,2,126.95712,37.54675,126.925804,37.524593,5,1144056500,1156054000
0,4,5,5,7,127.079926,37.668083,126.98542,37.478188,7,1135066500,1165061000
1,3,4,1,2,127.06953,37.48678,127.034706,37.477028,4,1168067000,1165065100
0,0,4,4,5,127.07761,37.562054,126.97455,37.56353,9,1121574000,1114052000
1,3,2,3,1,127.011795,37.65048,127.01248,37.65564,7,1130564500,1130564500
0,1,3,3,1,127.08345,37.624477,127.07411,37.623993,13,1135060000,1135059500
0,2,4,6,7,127.0266,37.467228,126.873886,37.527237,2,1165065100,1147051000
0,3,5,4,2,126.94212,37.542072,126.9761,37.557823,5,1144059000,1114054000
0,1,4,3,7,126.84642,37.52336,127.024506,37.521988,6,1147057000,1168051000
1,4,3,4,2,127.10235,37.502632,127.12395,37.529015,4,1171060000,1174064000
1,2,3,1,7,127.026634,37.5611,126.90703,37.49987,10,1120052000,1156067000
1,4,3,2,3,126.94212,37.542072,127.00353,37.53571,5,1144059000,1117068500
0,2,3,4,4,127.01629,37.630272,126.9847,37.57201,3,1130561500,1111061500
1,2,4,3,6,127.126015,37.543873,127.00989,37.552746,0,1174061000,1114063500
0,1,3,1,6,127.0266,37.467228,126.8956,37.484562,2,1165065100,1153054000
0,0,4,2,2,126.84056,37.53351,126.84143,37.551735,6,1150054000,1150061500
1,3,4,4,1,127.02589,37.552574,127.04727,37.548042,10,1120059000,1120066000
0,1,6,4,1,126.888054,37.477966,126.8956,37.484562,1,1154551000,1153054000
1,4,2,2,7,127.02442,37.64114,127.0346,37.499786,7,1130563500,1168064000
0,2,4,4,5,127.0079,37.615818,126.96704,37.54758,3,1129065000,1117055500
0,0,3,2,4,126.944786,37.59682,126.96763,37.530537,5,1141066000,1117062500
0,1,2,1,2,127.0297,37.56745,127.00077,37.5796,10,1120053500,1111064000
0,1,4,3,3,127.06953,37.48678,127.01026,37.487865,4,1168067000,1165053000
0,0,6,5,1,126.90806,37.45953,126.90902,37.450424,1,1154570000,1154571000
0,2,4,2,7,127.04589,37.61724,127.01802,37.487484,13,1129076000,1165051000
1,2,4,4,3,126.88937,37.51698,126.845436,37.495926,6,1156060500,1153077000
0,4,5,5,7,127.0698,37.663853,127.141075,37.537792,7,1135067000,1174068500
1,2,5,3,2,127.11172,37.50696,127.12065,37.48295,4,1171058000,1171064200
1,4,2,1,7,127.04589,37.61724,127.01026,37.487865,13,1129076000,1165053000
0,3,3,2,3,126.846016,37.542503,126.88982,37.57964,12,1150059000,1144074000
1,3,4,2,1,126.91014,37.49009,126.91547,37.499218,1,1159067000,1156068000
1,3,4,4,1,127.01634,37.55699,127.00471,37.565742,10,1114064500,1114059000
0,3,4,3,7,127.03604,37.641758,126.91113,37.561867,7,1132051200,1144072000
0,3,5,4,7,127.02501,37.620667,126.98042,37.48079,3,1130555500,1159062000
0,2,1,4,5,126.912,37.56237,126.88311,37.47783,5,1144072000,1154551000
0,1,3,3,1,126.815445,37.55941,126.8291,37.555573,12,1150062000,1150061100
1,2,5,4,1,126.90364,37.475784,126.88311,37.47783,1,1154563000,1154551000
0,0,4,1,4,126.92166,37.59237,126.925804,37.524593,8,1138059000,1156054000
0,0,2,1,5,126.906166,37.4405,126.98832,37.488277,1,1154569000,1165062100
1,3,4,2,1,126.8314,37.519863,126.84235,37.510254,6,1147061100,1147064000
1,4,6,3,1,126.993195,37.533176,126.998,37.52757,2,1117065000,1117070000
1,2,2,3,3,126.91776,37.572098,126.925804,37.524593,8,1141069000,1156054000
1,0,2,1,7,127.06129,37.650402,126.925804,37.524593,13,1135069500,1156054000
1,0,6,4,2,126.94212,37.542072,126.9135,37.547806,5,1144059000,1144068000
1,0,4,3,5,126.91912,37.578262,126.88135,37.497166,8,1141070000,1153053000
1,1,2,1,1,127.010704,37.55071,127.00989,37.552746,10,1114063500,1114063500
1,2,5,4,1,126.93289,37.479694,126.9381,37.474514,1,1162064500,1162066500
0,4,3,1,3,126.99908,37.477882,127.05458,37.50417,11,1165062000,1168063000
0,2,3,3,3,126.95712,37.54675,126.918785,37.587833,5,1144056500,1138060000
0,3,3,1,2,126.84056,37.53351,126.873886,37.527237,6,1150054000,1147051000
1,0,3,2,1,126.92371,37.496037,126.92238,37.49412,1,1159068000,1159068000
1,0,2,1,7,126.90454,37.570023,127.03873,37.488377,8,1144073000,1168065500
0,0,3,2,4,126.968124,37.581764,127.03382,37.604927,5,1111051500,1129071500
0,2,4,5,6,127.09147,37.50212,127.04362,37.602173,4,1171061000,1129072500
0,2,4,4,2,126.9526,37.552162,126.972786,37.572796,5,1144055500,1111053000
0,1,6,4,2,127.13073,37.482246,127.10903,37.507053,4,1171064600,1171058000
1,3,4,4,4,126.91231,37.61745,126.94064,37.552467,8,1138055200,1144060000
0,4,3,1,3,126.972466,37.488396,127.02878,37.49143,11,1159064000,1165052000
0,2,4,3,4,127.01688,37.603256,126.93197,37.612537,3,1129062000,1138052000
0,1,4,4,7,127.05039,37.630737,126.92121,37.554344,13,1135057000,1144066000
1,3,4,2,1,126.928795,37.52282,126.9289,37.50731,1,1156054000,1159066000
1,4,5,3,1,126.97213,37.562176,126.9651,37.563015,5,1114052000,1141056500
1,1,2,1,2,127.13365,37.539375,127.1101,37.526978,0,1174062000,1171052000
0,3,2,1,1,127.00377,37.56032,127.00417,37.558838,5,1114058000,1114058000
0,2,4,4,1,126.92844,37.466244,126.93188,37.46926,1,1162074500,1162074500
0,3,3,3,6,127.05245,37.47658,126.97455,37.56353,2,1168069000,1114052000
0,1,2,1,5,126.9271,37.479458,127.00353,37.53571,1,1162065500,1117068500
1,4,2,2,7,127.02617,37.65938,126.995445,37.484463,7,1132071000,1165060000
0,2,2,1,1,127.033,37.598053,127.03392,37.596947,3,1129070500,1129070500
1,2,2,2,2,126.84056,37.53351,126.806816,37.55611,6,1150054000,1150062000
1,1,4,1,1,127.0123,37.596016,127.023735,37.598824,3,1129059000,1129058000
0,3,4,4,2,126.99501,37.485264,126.950966,37.490158,11,1165060000,1162056500
0,1,2,1,2,127.01452,37.543526,127.03847,37.569088,10,1120064500,1120054000
1,0,3,3,7,127.11746,37.503742,126.925835,37.548786,4,1171059000,1144065500
0,2,3,4,7,127.05071,37.651978,126.925804,37.524593,7,1132051400,1156054000
0,1,4,3,7,127.042435,37.664932,127.01719,37.51394,7,1132069000,1165054000
0,1,2,1,2,126.93289,37.479694,126.8956,37.484562,1,1162064500,1153054000
0,1,4,3,4,127.026634,37.5611,127.060036,37.51189,10,1120052000,1168058000
1,1,3,1,2,127.13308,37.50557,127.13285,37.525757,4,1171057000,1174066000
1,1,2,1,2,127.065765,37.58652,127.03392,37.596947,9,1123073000,1129070500
1,4,4,4,1,127.12778,37.534306,127.14146,37.546772,0,1174065000,1174060000
1,1,4,3,2,127.065765,37.58652,127.03392,37.596947,9,1123073000,1129070500
1,4,3,2,7,126.89333,37.46519,126.9761,37.557823,1,1154561000,1114054000
1,3,4,4,2,127.0079,37.615818,126.99636,37.587566,3,1129065000,1111065000
0,1,4,3,7,127.13003,37.496304,126.983185,37.565777,4,1171063200,1114055000
0,4,3,3,1,127.06712,37.657173,127.06506,37.655823,7,1135064000,1135064000
0,0,2,1,3,126.95173,37.538967,126.94732,37.59157,5,1144058500,1141064000
0,1,4,1,1,126.91014,37.49009,126.92238,37.49412,1,1159067000,1159068000
1,4,4,4,1,127.08588,37.541626,127.07459,37.54247,0,1121585000,1121571000
0,3,4,4,1,127.01775,37.498066,127.0346,37.499786,2,1165053100,1168064000
1,0,2,1,1,126.90364,37.475784,126.88311,37.47783,1,1154563000,1154551000
1,0,3,3,4,127.10157,37.54429,127.02557,37.511536,0,1121581000,1168052100
1,2,5,2,2,127.14025,37.55642,127.16327,37.560085,0,1174059000,1174056000
0,1,4,2,1,127.026634,37.5611,127.044334,37.558365,10,1120052000,1120055000
0,4,4,3,2,127.08576,37.51282,127.10325,37.48732,4,1171067000,1168075000
0,3,5,4,5,126.96644,37.471664,126.8961,37.524788,11,1162062500,1156055000
1,1,2,3,7,127.085205,37.558613,126.89422,37.516567,0,1121575000,1156060500
1,4,2,3,3,126.95173,37.538967,126.903175,37.56808,5,1144058500,1144073000
0,1,2,2,1,127.134575,37.529144,127.12682,37.51835,0,1174066000,1171056600
1,3,6,4,3,126.848564,37.534004,126.89422,37.516567,6,1150059300,1156060500
0,3,3,3,6,127.04259,37.470566,127.1448,37.53016,2,1165065200,1174070000
0,1,4,2,3,126.90225,37.531227,126.8956,37.484562,6,1156056000,1153054000
1,4,2,2,3,126.88937,37.51698,126.88311,37.47783,6,1156060500,1154551000
0,0,6,5,1,126.895805,37.502132,126.89422,37.516567,1,1156072000,1156060500
0,4,2,1,5,127.08025,37.583115,126.9761,37.557823,9,1126055000,1114054000
1,2,4,4,4,126.94939,37.48417,127.01802,37.487484,11,1162061500,1165051000
0,3,4,4,7,126.90518,37.55489,127.04362,37.602173,5,1144069000,1129072500
0,1,5,2,4,126.964134,37.50585,126.972786,37.572796,11,1159060500,1111053000
0,3,3,3,7,126.85358,37.506054,126.99266,37.560867,6,1153073000,1114057000
0,0,4,4,3,126.846016,37.542503,126.901825,37.560116,12,1150059000,1144070000
1,2,4,1,1,126.91231,37.61745,126.92166,37.613743,8,1138055200,1138057000
0,3,3,1,3,127.135025,37.55229,127.102036,37.515274,0,1174057000,1171071000
0,0,3,3,7,127.04778,37.679993,127.102036,37.515274,7,1132052200,1171071000
1,4,2,1,3,127.11519,37.530403,127.12065,37.48295,0,1171052000,1171064200
0,3,2,1,1,127.02521,37.627644,127.01299,37.640015,3,1130553500,1130566000
0,1,4,3,2,126.85943,37.561348,126.8291,37.555573,12,1150060500,1150061100
1,0,4,4,7,126.91593,37.604206,127.12065,37.48295,8,1138062500,1171064200
1,0,2,1,3,126.975655,37.47899,127.0346,37.499786,11,1159062000,1168064000
1,3,6,2,3,127.0279,37.557564,127.060036,37.51189,10,1120057000,1168058000
0,2,2,1,1,127.01584,37.617207,127.0131,37.622063,3,1130557500,1130553400
1,2,3,4,1,127.06241,37.592278,127.05945,37.59689,9,1123072000,1123074000
1,4,2,1,7,127.06129,37.650402,127.04225,37.47005,13,1135069500,1165065200
0,3,2,4,2,126.96807,37.538246,126.983185,37.565777,5,1117056000,1114055000
0,1,3,2,7,127.0745,37.64981,127.13141,37.49576,13,1135062100,1171063200
1,2,4,2,1,126.88418,37.509296,126.88523,37.508358,6,1153051000,1153051000
1,3,5,6,2,127.156105,37.49566,127.12065,37.48295,4,1171054000,1171064200
1,2,4,4,2,127.042435,37.664932,127.02116,37.65136,7,1132069000,1132066000
0,1,4,2,2,126.937035,37.561035,126.97455,37.56353,5,1141058500,1114052000
0,3,2,2,4,126.91712,37.589363,126.99266,37.560867,8,1138060000,1114057000
0,2,3,3,2,126.87425,37.51936,126.906555,37.521545,6,1147063000,1156053500
0,3,4,4,7,127.081345,37.64916,127.0664,37.53727,13,1135061900,1121584700
0,3,3,1,3,127.10157,37.54429,127.04727,37.548042,0,1121581000,1120066000
0,1,4,1,7,126.9009,37.454594,126.88982,37.57964,1,1154567000,1144074000
0,1,4,2,7,126.85345,37.486706,126.983185,37.565777,6,1153076000,1114055000
0,2,4,4,7,127.135025,37.55229,126.925804,37.524593,0,1174057000,1156054000
1,3,2,4,1,126.862595,37.510986,126.84235,37.510254,6,1147068000,1147064000
1,1,3,2,3,127.0123,37.596016,127.00417,37.558838,3,1129059000,1114058000
1,4,4,3,2,127.09243,37.511665,127.09418,37.53599,4,1171068000,1121587000
0,3,3,3,1,126.89333,37.46519,126.8944,37.467144,1,1154561000,1154561000
0,2,4,4,7,127.09401,37.60959,127.02557,37.511536,9,1126069000,1168052100
1,2,6,1,1,127.0119,37.58544,127.01673,37.59349,3,1129055500,1129057500
0,2,4,2,1,127.03218,37.52906,127.032486,37.525246,2,1168054500,1168054500
0,1,4,2,2,126.9547,37.559666,126.9847,37.57201,5,1141055500,1111061500
1,2,2,3,1,126.84056,37.53351,126.8469,37.53376,6,1150054000,1150059300
1,2,2,3,1,126.84328,37.512978,126.85885,37.520027,6,1147064000,1147062000
1,3,4,3,1,126.817924,37.56868,126.81424,37.578785,12,1150063000,1150064100
0,1,6,4,2,127.08275,37.483654,127.08064,37.509567,4,1168072000,1171065000
1,2,4,1,1,127.09147,37.50212,127.084724,37.48722,4,1171061000,1168072000
1,2,3,4,7,126.9153,37.47654,127.04727,37.548042,1,1162076500,1120066000
0,1,4,1,5,127.07332,37.553177,127.12065,37.48295,0,1121573000,1171064200
1,0,4,4,5,127.066696,37.621105,126.9847,37.57201,13,1135058000,1111061500
0,4,2,1,5,127.06139,37.57029,126.96154,37.5423,9,1123061000,1117058000
0,2,2,4,7,127.06129,37.650402,126.9651,37.563015,13,1135069500,1141056500
0,1,2,1,3,127.02501,37.620667,126.99636,37.587566,3,1130555500,1111065000
1,3,3,1,1,126.94349,37.584732,126.943794,37.58709,5,1141062000,1141062000
0,0,2,3,1,126.94694,37.54962,126.93502,37.54649,5,1144061000,1144063000
1,0,4,2,3,127.07332,37.553177,127.032486,37.525246,0,1121573000,1168054500
0,3,4,3,5,126.92334,37.638718,126.972786,37.572796,8,1138069000,1111053000
0,3,5,5,3,126.952415,37.498062,126.93502,37.54649,11,1159053000,1144063000
0,1,6,2,5,126.942856,37.503136,127.0346,37.499786,11,1159054000,1168064000
1,3,4,4,2,126.91757,37.449543,126.94998,37.4629,1,1154568000,1162073500
1,1,2,1,6,126.9153,37.47654,126.9651,37.563015,1,1162076500,1141056500
1,3,2,3,2,127.07332,37.553177,127.03847,37.569088,0,1121573000,1120054000
1,1,3,4,7,126.89333,37.46519,126.9761,37.557823,1,1154561000,1114054000
1,0,2,1,1,126.90119,37.488407,126.88311,37.47783,1,1156071000,1154551000
0,1,3,3,7,127.0698,37.663853,127.04727,37.548042,7,1135067000,1120066000
0,0,3,3,7,127.03655,37.65754,126.97208,37.54746,7,1132067000,1117053000
1,1,3,2,3,127.01584,37.617207,127.03652,37.6561,3,1130557500,1132067000
1,1,2,1,6,127.066605,37.602104,127.0346,37.499786,9,1123075000,1168064000
0,4,2,2,1,127.12778,37.534306,127.14146,37.546772,0,1174065000,1174060000
0,1,3,1,1,126.846016,37.542503,126.86055,37.547535,12,1150059000,1150053000
0,2,2,1,7,127.042435,37.664932,126.97455,37.56353,7,1132069000,1114052000
1,2,5,4,5,127.091354,37.55899,127.04988,37.47844,0,1121577000,1168069000
0,1,4,4,7,127.0745,37.64981,127.134575,37.50432,13,1135062100,1171057000
1,4,4,3,2,127.10719,37.49757,127.12065,37.48295,4,1171063100,1171064200
1,0,4,4,2,127.051125,37.48971,127.08557,37.493286,2,1168065600,1168073000
1,1,4,2,7,127.15086,37.55883,127.00471,37.565742,0,1174055000,1114059000
1,2,5,3,2,127.156105,37.49566,127.11105,37.494446,4,1171054000,1171063100
1,3,5,4,5,126.915825,37.624588,126.9651,37.563015,8,1138055100,1141056500
0,2,5,4,4,126.90454,37.570023,126.994446,37.565884,8,1144073000,1114060500
0,2,6,3,3,127.10063,37.470707,127.10903,37.507053,4,1168070000,1171058000
1,0,2,5,4,126.90038,37.50939,126.96763,37.530537,1,1156058500,1117062500
1,3,3,1,3,127.06953,37.48678,127.01026,37.487865,4,1168067000,1165053000
1,2,4,4,3,126.89404,37.53604,126.897865,37.498898,6,1156062000,1156072000
0,0,5,2,1,126.92868,37.548557,126.93502,37.54649,5,1144065500,1144063000
0,2,5,2,2,126.85943,37.518303,126.89422,37.516567,6,1147062000,1156060500
0,1,3,2,6,127.034035,37.61573,127.024506,37.521988,13,1130554500,1168051000
1,4,3,2,2,127.03339,37.55242,127.0592,37.545345,10,1120058000,1120069000
1,2,2,4,7,127.11519,37.530403,126.97455,37.56353,0,1171052000,1114052000
0,1,4,2,2,126.9526,37.552162,126.925804,37.524593,5,1144055500,1156054000
0,1,4,4,7,127.08345,37.624477,126.93197,37.612537,13,1135060000,1138052000
0,1,3,1,6,127.10157,37.54429,126.972786,37.572796,0,1121581000,1111053000
0,0,5,2,1,126.98059,37.55706,126.983185,37.565777,5,1114054000,1114055000
0,4,2,3,2,126.907005,37.584816,126.90982,37.609818,8,1138064000,1138056000
0,4,3,4,2,126.98924,37.50109,126.95408,37.498253,2,1165055000,1159053000
1,3,4,4,4,126.846016,37.542503,126.925804,37.524593,12,1150059000,1156054000
0,4,3,3,1,127.09243,37.511665,127.11186,37.51512,4,1171068000,1171056200
0,1,4,3,3,126.961075,37.541775,127.0044,37.501976,5,1117058000,1165058100
0,1,2,3,2,127.033,37.598053,127.03232,37.575073,3,1129070500,1123053600
0,4,3,5,1,127.06712,37.657173,127.06506,37.655823,7,1135064000,1135064000
0,0,2,1,1,127.11746,37.503742,127.125305,37.486965,4,1171059000,1171064100
1,3,4,4,1,126.862595,37.510986,126.85885,37.520027,6,1147068000,1147062000
0,1,3,2,7,127.14596,37.551018,126.9847,37.57201,0,1174053000,1111061500
0,1,4,4,1,126.96644,37.471664,126.948586,37.478558,11,1162062500,1162059500
0,1,6,4,2,127.10719,37.49757,127.1101,37.526978,4,1171063100,1171052000
0,1,4,3,7,126.8503,37.500046,127.047646,37.52253,6,1153074000,1168056500
1,2,4,4,1,127.034035,37.61573,127.031136,37.61542,13,1130554500,1130554500
1,0,2,1,7,126.90454,37.570023,127.0346,37.499786,8,1144073000,1168064000
